applicant_id,age,gender,marital_status,education_level,family_size,dependents,employment_type,monthly_income,district,urban_rural,land_ownership_acres,house_ownership,vehicle_ownership,livestock_count,bank_account,mobile_banking_user,mobile_payment_score,existing_loans,existing_debt_amount,electricity_payment_history,village_savings_member,guarantor_available,gn_recommendation,previous_mfi_loans,previous_default,loan_amount_requested,loan_purpose,loan_term_months,debt_to_income_ratio,loan_to_income_ratio,employment_stability_score,monthly_payment,payment_to_income_ratio,default
APP000106,48,Female,Married,O/L Passed,4,0,Permanent,100227,Matara,Rural,0.0,Own,Three-wheeler,0,1,0,534,0,0,32,0,1,1,1,0,25000,Medical,18,0.0,0.2494337853073523,0.8888888888888888,1595.14,0.0159152723318068,0
APP000107,27,Male,Married,Grade 5-8,4,4,Pensioner,38212,Gampaha,Rural,0.5,Own,Motorcycle,0,1,1,679,0,0,35,1,1,0,0,0,75000,Housing,24,0.0,1.9627342196168742,0.9722222222222222,3744.31,0.09798780487804878,0
APP000108,29,Female,Married,O/L Passed,3,2,Permanent,70118,Puttalam,Urban,0.0,Own,Motorcycle,0,1,1,704,0,0,12,1,1,0,0,0,100000,Emergency,12,0.0,1.4261673179497418,0.3333333333333333,9168.0,0.13075101970963232,0
APP000109,28,Male,Married,O/L Passed,3,3,Permanent,58602,Colombo,Rural,1.0,Own,None,0,0,1,565,0,0,13,1,1,0,1,0,500000,Housing,12,0.0,8.532132009146446,0.3611111111111111,45840.0,0.7822258625985461,0
APP000110,32,Male,Single,Diploma,5,0,Permanent,47540,Badulla,Rural,0.5,Own,None,0,1,0,569,1,170822,0,0,1,1,1,1,100000,Debt Consolidation,48,3.59322675641565,2.103491796381994,0.0,2937.5,0.061790071518721075,1
APP000111,54,Female,Married,O/L Passed,2,2,Farmer,53829,Vavuniya,Rural,0.75,Own,Motorcycle,8,0,1,784,1,275850,4,1,1,0,0,0,200000,Vehicle,48,5.124561110182244,3.715469356666481,0.1111111111111111,5875.0,0.10914191235207787,1
APP000112,53,Female,Widowed,Grade 9-10,6,4,Daily Wage,17919,Monaragala,Rural,0.25,Family,Three-wheeler,0,1,0,752,1,152338,29,1,1,0,3,0,300000,Emergency,36,8.501478877169484,16.742005692281936,0.8055555555555556,10845.72,0.6052636865896533,1
APP000113,43,Female,Married,O/L Passed,6,0,Self-Employed,42277,Anuradhapura,Urban,0.0,Own,Motorcycle,0,1,0,642,1,133555,17,0,0,0,3,0,150000,Education,48,3.1590462899448872,3.5480284788419234,0.4722222222222222,4406.25,0.1042233365659815,1
APP000114,44,Male,Married,Grade 5-8,2,0,Daily Wage,32829,Trincomalee,Rural,0.0,Own,None,0,1,1,431,0,0,11,0,1,0,1,0,500000,Education,12,0.0,15.230436504310214,0.3055555555555556,45840.0,1.3963264187151603,1
APP000115,57,Male,Married,Degree,2,2,Self-Employed,79673,Kalutara,Rural,0.5,Rent,None,0,1,0,725,0,0,33,0,1,1,0,0,500000,Debt Consolidation,6,0.0,6.27565172643179,0.9166666666666666,87762.61,1.1015351499253196,1
APP000116,55,Female,Married,O/L Passed,4,0,Self-Employed,37676,Hambantota,Rural,0.5,Family,Motorcycle,0,1,0,460,0,0,13,0,1,1,0,0,500000,Vehicle,36,0.0,13.271047881940758,0.3611111111111111,18076.2,0.4797802314470751,1
APP000117,64,Female,Married,O/L Passed,6,1,Farmer,27752,Matale,Rural,0.25,Family,Motorcycle,5,0,0,671,0,0,15,1,1,1,0,0,50000,Medical,36,0.0,1.801671951571058,0.4166666666666667,1807.62,0.06513476506197752,0
APP000118,60,Male,Married,O/L Passed,5,0,Casual,31012,Nuwara Eliya,Urban,0.75,Own,None,0,1,0,408,1,188616,10,0,1,1,1,0,200000,Emergency,18,6.082032761511673,6.449116471043467,0.2777777777777778,12761.16,0.41149103572810525,1
APP000119,42,Male,Married,A/L Passed,7,3,Casual,24175,Kandy,Urban,1.0,Family,None,0,1,0,570,1,85382,32,1,0,1,0,0,25000,Medical,18,3.5318304033092036,1.0341261633919339,0.8888888888888888,1595.14,0.06598304033092038,1
APP000120,47,Male,Married,A/L Passed,3,2,Daily Wage,19902,Trincomalee,Rural,1.0,Own,Bicycle,0,1,0,658,0,0,14,0,1,1,0,0,100000,Medical,6,0.0,5.024620641141594,0.3888888888888889,17552.52,0.8819475429605065,1
APP000121,55,Female,Married,A/L Passed,7,3,Daily Wage,14067,Polonnaruwa,Rural,0.0,Rent,Motorcycle,0,1,0,300,0,0,9,1,1,0,1,0,500000,Wedding,24,0.0,35.54418141750195,0.25,24962.05,1.7745112675055092,1
APP000122,21,Male,Single,Grade 9-10,4,4,Pensioner,46478,Polonnaruwa,Rural,0.5,Rent,Motorcycle,0,1,1,547,1,96924,2,1,1,1,3,1,100000,Wedding,48,2.085373725203322,2.151555574680494,0.05555555555555555,2937.5,0.0632019450062395,1
APP000123,55,Male,Married,Grade 9-10,6,3,Daily Wage,13979,Polonnaruwa,Urban,0.0,Own,Three-wheeler,0,1,0,585,1,55116,10,1,1,0,1,0,50000,Emergency,48,3.942771299806853,3.576793762071679,0.2777777777777778,1468.75,0.10506831676085557,1
APP000124,57,Male,Married,Grade 5-8,2,1,Permanent,146424,Ampara,Rural,0.75,Own,Motorcycle,0,1,1,615,1,187398,10,0,1,0,2,0,25000,Wedding,6,1.2798311752171776,0.17073703764410206,0.2777777777777778,4388.13,0.029968652679888543,1
APP000125,34,Male,Married,A/L Passed,6,1,Farmer,47810,Ampara,Rural,0.0,Own,None,2,1,1,532,0,0,15,1,0,1,3,0,75000,Emergency,36,0.0,1.568709475005229,0.4166666666666667,2711.43,0.05671261242417904,1
APP000126,23,Male,Married,Grade 5-8,5,3,Self-Employed,38302,Badulla,Rural,0.0,Family,Motorcycle,0,1,1,586,0,0,29,0,1,1,0,0,200000,Emergency,18,0.0,5.221659443371103,0.8055555555555556,12761.16,0.3331721581118479,1
APP000127,21,Male,Married,O/L Passed,4,4,Pensioner,15700,Kilinochchi,Urban,1.5,Own,Car,0,0,0,703,0,0,0,1,1,1,1,0,100000,Wedding,6,0.0,6.369426751592357,0.0,17552.52,1.1179949044585988,1
APP000128,25,Male,Married,Diploma,2,0,Self-Employed,84467,Gampaha,Urban,0.5,Rent,Three-wheeler,0,1,1,736,1,280231,33,0,1,1,0,0,150000,Business,18,3.3176388412042574,1.7758414528750872,0.9166666666666666,9570.87,0.11330898457385725,0
APP000129,46,Female,Married,Diploma,7,1,Self-Employed,54841,Trincomalee,Rural,0.0,Own,Three-wheeler,0,1,1,670,0,0,18,1,1,0,0,0,150000,Medical,6,0.0,2.7351798836636823,0.5,26328.78,0.48009299611604456,1
APP000130,34,Male,Widowed,O/L Passed,5,3,Self-Employed,64713,Batticaloa,Rural,0.0,Own,Bicycle,0,1,0,755,0,0,33,1,1,1,0,1,75000,Education,48,0.0,1.1589634231143666,0.9166666666666666,2203.12,0.03404447328975631,1
APP000131,59,Female,Widowed,O/L Passed,7,3,Casual,31778,Kurunegala,Rural,0.5,Family,Motorcycle,0,1,0,516,1,189488,35,1,1,0,0,1,500000,Debt Consolidation,6,5.962867392535717,15.73415570520486,0.9722222222222222,87762.61,2.761741141670338,1
APP000132,47,Female,Married,Grade 5-8,3,3,Permanent,33048,Jaffna,Estate,2.0,Rent,Three-wheeler,0,1,1,709,0,0,3,1,0,1,2,0,50000,Emergency,12,0.0,1.512950859356088,0.08333333333333333,4584.0,0.13870733478576616,0
APP000133,29,Female,Single,A/L Passed,4,0,Daily Wage,31836,Nuwara Eliya,Estate,0.5,Family,Motorcycle,0,1,1,468,1,97629,9,0,1,0,2,0,50000,Debt Consolidation,6,3.066622691292876,1.570549063952758,0.25,8776.26,0.27567093856012065,1
APP000134,35,Female,Married,A/L Passed,5,2,Farmer,51290,Polonnaruwa,Urban,3.0,Own,None,6,1,1,850,0,0,16,0,0,0,0,0,200000,Housing,18,0.0,3.899395593682979,0.4444444444444444,12761.16,0.24880405537141742,0
APP000135,35,Male,Married,Grade 9-10,5,4,Permanent,88906,Ampara,Urban,0.0,Own,Car,0,1,1,660,0,0,15,0,1,0,0,0,100000,Housing,6,0.0,1.1247834791802578,0.4166666666666667,17552.52,0.1974278451398106,0
APP000136,46,Male,Married,O/L Passed,7,2,Farmer,29101,Matale,Urban,0.5,Own,Bicycle,4,1,0,680,1,76583,20,0,0,0,0,0,500000,Housing,24,2.63162777911412,17.181540153259338,0.5555555555555556,24962.05,0.8577729287653345,1
APP000137,62,Female,Single,A/L Passed,2,4,Self-Employed,49778,Mannar,Rural,1.0,Own,None,0,1,1,423,0,0,27,1,1,0,1,0,500000,Agriculture,48,0.0,10.044598015187432,0.75,14687.5,0.29506006669613083,1
APP000138,33,Female,Married,Diploma,3,4,Self-Employed,47425,Nuwara Eliya,Rural,0.5,Own,None,0,1,0,678,0,0,7,1,1,0,0,0,200000,Wedding,48,0.0,4.217185028993147,0.19444444444444445,5875.0,0.1238798102266737,1
APP000139,52,Female,Married,Grade 9-10,7,3,Casual,23741,Mullaitivu,Rural,0.0,Rent,Motorcycle,0,1,1,581,0,0,28,1,0,0,1,0,100000,Emergency,12,0.0,4.212122488521966,0.7777777777777778,9168.0,0.3861673897476939,1
APP000140,59,Female,Married,O/L Passed,5,1,Daily Wage,29852,Monaragala,Urban,0.5,Own,Bicycle,0,1,0,616,1,53413,5,0,1,0,0,0,100000,Housing,6,1.7892603510652552,3.3498593059091517,0.1388888888888889,17552.52,0.587984724641565,1
APP000141,52,Female,Married,Grade 9-10,4,3,Farmer,42500,Ampara,Rural,0.5,Own,None,7,1,0,601,1,167910,29,0,1,0,0,1,500000,Emergency,24,3.950823529411765,11.764705882352942,0.8055555555555556,24962.05,0.5873423529411764,1
APP000142,24,Male,Married,Grade 5-8,5,0,Self-Employed,78176,Kegalle,Rural,0.75,Own,Motorcycle,0,1,1,588,1,255579,1,0,1,0,1,0,75000,Vehicle,18,3.269277015963979,0.9593737208350389,0.027777777777777776,4785.43,0.06121354379860827,1
APP000143,50,Male,Married,Diploma,6,4,Self-Employed,32674,Galle,Rural,1.0,Own,Motorcycle,0,1,1,569,1,140393,30,1,1,0,2,0,75000,Medical,24,4.2967803146232475,2.29540307277958,0.8333333333333334,3744.31,0.11459600905919079,0
APP000144,57,Female,Married,A/L Passed,4,1,Permanent,92402,Gampaha,Urban,1.0,Rent,Motorcycle,0,1,0,641,1,269484,24,0,1,0,2,0,500000,Wedding,48,2.916430380294799,5.411138287050064,0.6666666666666666,14687.5,0.15895218718209564,0
APP000145,43,Female,Married,A/L Passed,4,4,Self-Employed,53053,Nuwara Eliya,Rural,0.75,Own,None,0,1,1,746,0,0,22,1,1,0,1,0,100000,Emergency,12,0.0,1.8849075452849038,0.6111111111111112,9168.0,0.17280832375171998,0
APP000146,59,Male,Married,Grade 5-8,5,4,Permanent,147433,Hambantota,Rural,0.0,Own,Motorcycle,0,1,0,613,1,49034,20,0,1,1,0,0,50000,Debt Consolidation,18,0.33258497080029575,0.33913709956386967,0.5555555555555556,3190.29,0.021638913947352355,1
APP000147,35,Female,Married,A/L Passed,2,3,Permanent,41957,Galle,Rural,0.25,Own,None,0,1,1,850,0,0,15,0,1,1,1,0,25000,Housing,6,0.0,0.5958481302285673,0.4166666666666667,4388.13,0.10458636222799533,0
APP000148,63,Male,Single,O/L Passed,4,1,Farmer,25108,Gampaha,Rural,1.0,Family,Bicycle,7,1,1,606,1,151631,3,1,1,0,2,0,100000,Debt Consolidation,6,6.0391508682491635,3.982794328500876,0.08333333333333333,17552.52,0.699080771068982,1
APP000149,49,Female,Married,Grade 9-10,6,1,Daily Wage,32848,Puttalam,Urban,3.0,Family,Bicycle,0,1,1,709,1,144480,7,1,0,1,0,0,50000,Emergency,24,4.398441305406722,1.5221626887481734,0.19444444444444445,2496.21,0.07599275450560156,1
APP000150,56,Male,Married,O/L Passed,7,4,Self-Employed,37829,Matara,Estate,0.0,Rent,Three-wheeler,0,1,1,714,1,262061,5,1,1,0,3,0,50000,Business,6,6.927515926934363,1.3217372914959422,0.1388888888888889,8776.26,0.23199820243728358,1
APP000151,33,Male,Married,Grade 5-8,2,1,Permanent,35837,Kilinochchi,Rural,0.5,Own,Bicycle,0,0,0,493,0,0,26,0,1,1,0,0,150000,Emergency,18,0.0,4.185618215810475,0.7222222222222222,9570.87,0.26706671875436006,0
APP000152,52,Female,Married,A/L Passed,2,1,Self-Employed,84141,Kegalle,Rural,0.0,Own,None,0,1,0,464,1,33878,35,0,1,0,1,0,200000,Emergency,48,0.4026336744274492,2.3769624796472586,0.9722222222222222,5875.0,0.06982327283963823,1
APP000153,27,Male,Married,O/L Passed,2,3,Daily Wage,27032,Kandy,Estate,0.0,Rent,Bicycle,0,1,1,502,0,0,35,0,1,1,0,1,25000,Wedding,18,0.0,0.9248298313110388,0.9722222222222222,1595.14,0.05900932228469962,1
APP000154,42,Female,Married,Grade 9-10,4,2,Farmer,52234,Ampara,Urban,0.5,Family,Bicycle,8,1,0,445,0,0,23,1,1,1,1,0,100000,Business,6,0.0,1.9144618447754336,0.6388888888888888,17552.52,0.33603629819657693,1
APP000155,48,Female,Married,Grade 9-10,2,0,Daily Wage,21106,Kegalle,Urban,0.5,Family,Three-wheeler,0,1,0,528,1,159140,5,0,1,1,0,0,300000,Vehicle,24,7.5400360087179,14.21396759215389,0.1388888888888889,14977.23,0.70961953946745,1
APP000156,22,Female,Single,Grade 9-10,5,2,Self-Employed,61247,Kurunegala,Rural,0.0,Family,Three-wheeler,0,1,1,602,0,0,32,1,1,0,0,0,25000,Agriculture,6,0.0,0.4081832579554917,0.8888888888888888,4388.13,0.07164644798928928,0
APP000157,62,Male,Married,Grade 5-8,2,1,Farmer,46766,Vavuniya,Urban,1.0,Own,None,5,0,1,664,0,0,1,1,0,1,1,0,100000,Vehicle,48,0.0,2.1383056066373007,0.027777777777777776,2937.5,0.0628127271949707,1
APP000158,26,Male,Widowed,O/L Passed,6,4,Permanent,73048,Matale,Rural,1.0,Family,None,0,1,1,668,1,187216,15,1,1,1,0,0,500000,Agriculture,36,2.5629175336764867,6.844814368634323,0.4166666666666667,18076.2,0.2474564669806155,0
APP000159,48,Male,Single,A/L Passed,3,0,Casual,35810,Gampaha,Urban,3.0,Rent,None,0,1,0,570,1,240245,8,0,1,1,2,0,300000,Agriculture,6,6.708880201061156,8.377548170901983,0.2222222222222222,52657.56,1.4704708182072046,1
APP000160,48,Female,Married,Grade 5-8,6,0,Casual,20932,Kilinochchi,Urban,0.0,Rent,Motorcycle,0,1,0,672,1,103243,4,0,1,1,0,0,200000,Wedding,12,4.932304605388878,9.554748710108925,0.1111111111111111,18336.0,0.8759793617427861,1
APP000161,64,Female,Married,Grade 5-8,4,4,Self-Employed,95532,Colombo,Rural,0.5,Own,None,0,1,0,688,1,230204,9,1,1,1,3,0,25000,Business,6,2.409705648369133,0.2616924172005192,0.25,4388.13,0.04593361386760458,0
APP000162,64,Female,Married,O/L Passed,2,0,Daily Wage,13178,Vavuniya,Urban,0.25,Own,None,0,1,1,760,0,0,29,1,1,1,0,0,25000,Housing,48,0.0,1.8971012293215965,0.8055555555555556,734.37,0.05572696919107604,0
APP000163,40,Female,Widowed,A/L Passed,2,4,Daily Wage,14551,Matale,Rural,0.0,Own,Motorcycle,0,1,0,588,0,0,6,1,1,1,1,0,50000,Business,36,0.0,3.4361899525805786,0.16666666666666666,1807.62,0.1242265136416741,0
APP000164,50,Female,Married,Grade 9-10,5,0,Permanent,149058,Kurunegala,Rural,0.5,Own,None,0,1,1,408,0,0,28,0,0,0,2,0,300000,Debt Consolidation,12,0.0,2.0126393752767378,0.7777777777777778,27504.0,0.18451877792537133,0
APP000165,31,Female,Married,Grade 9-10,7,2,Permanent,46025,Mullaitivu,Rural,1.0,Own,None,0,0,0,692,0,0,1,1,0,1,1,0,25000,Housing,24,0.0,0.5431830526887561,0.027777777777777776,1248.1,0.02711787072243346,0
APP000166,48,Male,Married,O/L Passed,2,0,Casual,24780,Vavuniya,Rural,0.0,Family,Bicycle,0,1,1,796,1,98647,19,0,0,1,3,0,25000,Housing,12,3.98091202582728,1.0088781275221954,0.5277777777777778,2292.0,0.09249394673123487,1
APP000167,45,Female,Married,Grade 9-10,6,3,Casual,37706,Galle,Urban,3.0,Own,None,0,0,1,672,0,0,3,0,1,0,1,0,200000,Medical,18,0.0,5.304195618734419,0.08333333333333333,12761.16,0.3384384448098446,1
APP000168,59,Male,Married,Grade 5-8,4,4,Self-Employed,62916,Matara,Rural,1.0,Own,Motorcycle,0,1,0,725,0,0,27,1,1,1,0,0,500000,Education,48,0.0,7.94710407527497,0.75,14687.5,0.23344618221120222,0
APP000169,53,Female,Married,A/L Passed,3,0,Daily Wage,21967,Kurunegala,Rural,1.0,Own,Car,0,1,0,579,1,92462,7,0,1,0,1,0,300000,Emergency,36,4.2091318796376385,13.656848909728229,0.19444444444444445,10845.72,0.4937278645240588,1
APP000170,21,Female,Married,O/L Passed,2,4,Pensioner,45856,Galle,Rural,1.0,Own,None,0,0,0,691,0,0,34,0,1,0,2,0,500000,Wedding,18,0.0,10.903698534542917,0.9444444444444444,31902.89,0.6957189898813677,1
APP000171,47,Female,Divorced,O/L Passed,3,3,Farmer,55630,Anuradhapura,Rural,0.0,Family,Bicycle,3,1,1,730,0,0,1,0,0,1,3,0,100000,Debt Consolidation,18,0.0,1.7975912277548085,0.027777777777777776,6380.58,0.11469674635987777,1
APP000172,33,Male,Married,A/L Passed,2,0,Farmer,27179,Trincomalee,Rural,1.0,Own,Three-wheeler,1,1,1,566,1,176043,27,0,1,1,1,0,50000,Vehicle,12,6.477169873799625,1.839655616468597,0.75,4584.0,0.16865962691784098,1
APP000173,61,Male,Married,A/L Passed,4,0,Self-Employed,58623,Ampara,Rural,0.0,Own,Three-wheeler,0,1,1,549,0,0,10,0,1,0,0,0,25000,Business,12,0.0,0.4264537809392218,0.2777777777777778,2292.0,0.03909728263650786,1
APP000174,23,Male,Married,Grade 9-10,7,3,Permanent,47587,Kilinochchi,Rural,1.5,Family,Bicycle,0,1,1,695,1,94855,35,0,1,1,0,0,50000,Housing,18,1.9932964885367852,1.050707125895728,0.9722222222222222,3190.29,0.06704120873347763,0
APP000175,59,Male,Married,O/L Passed,6,3,Self-Employed,43733,Puttalam,Urban,0.0,Family,Motorcycle,0,1,1,696,1,82812,8,0,0,1,0,0,500000,Housing,48,1.8935815059566004,11.433013971143072,0.2222222222222222,14687.5,0.33584478540232776,1
APP000176,26,Male,Single,Grade 5-8,4,3,Self-Employed,23975,Colombo,Urban,0.0,Own,None,0,1,1,324,1,64851,0,1,1,0,0,0,50000,Wedding,24,2.704942648592284,2.0855057351407718,0.0,2496.21,0.10411720542231491,1
APP000177,28,Female,Married,Grade 5-8,3,4,Farmer,30919,Polonnaruwa,Rural,0.5,Rent,Motorcycle,2,0,0,580,0,0,26,1,1,1,0,0,75000,Business,6,0.0,2.4256929396164173,0.7222222222222222,13164.39,0.4257702383647595,1
APP000178,47,Female,Married,A/L Passed,2,3,Permanent,105138,Matara,Urban,0.0,Rent,Car,0,1,1,454,0,0,2,1,0,1,2,0,100000,Business,6,0.0,0.9511308946337195,0.05555555555555555,17552.52,0.16694744050676255,1
APP000179,29,Male,Married,Diploma,3,4,Casual,27695,Colombo,Urban,0.25,Rent,Motorcycle,0,1,1,557,1,59698,8,0,0,0,0,0,500000,Vehicle,36,2.1555515435999277,18.053800324968407,0.2222222222222222,18076.2,0.6526882108683878,1
APP000180,57,Male,Married,Degree,6,2,Casual,16292,Hambantota,Urban,0.25,Own,Bicycle,0,1,1,738,0,0,27,0,0,1,1,0,75000,Vehicle,12,0.0,4.603486373680334,0.75,6876.0,0.422047630739013,1
APP000181,53,Male,Widowed,O/L Passed,4,0,Pensioner,25140,Puttalam,Rural,1.5,Family,None,0,1,0,537,0,0,20,1,1,0,0,1,50000,Debt Consolidation,6,0.0,1.988862370723946,0.5555555555555556,8776.26,0.34909546539379477,1
APP000182,62,Female,Married,Grade 9-10,3,0,Self-Employed,48830,Polonnaruwa,Rural,0.5,Own,Motorcycle,0,1,1,571,0,0,27,0,0,1,1,0,200000,Education,24,0.0,4.095842719639566,0.75,9984.82,0.20448126151955764,0
APP000183,64,Male,Married,Grade 5-8,3,1,Farmer,24590,Hambantota,Rural,0.0,Own,Motorcycle,4,1,1,666,1,221194,23,0,1,1,0,0,200000,Housing,36,8.995282635217569,8.13338755591704,0.6388888888888888,7230.48,0.29404148027653515,1
APP000184,44,Female,Single,A/L Passed,6,2,Farmer,48609,Polonnaruwa,Rural,0.0,Own,Motorcycle,7,1,1,699,1,31345,17,0,1,0,0,0,25000,Housing,48,0.6448394330268057,0.5143080499495978,0.4722222222222222,734.37,0.015107696105659445,1
APP000185,35,Male,Single,O/L Passed,2,3,Casual,32401,Kegalle,Rural,0.25,Own,None,0,1,1,665,1,180424,8,0,1,0,1,0,500000,Business,12,5.568470108947254,15.43162248078763,0.2222222222222222,45840.0,1.41477114903861,1
APP000186,52,Female,Married,O/L Passed,3,3,Self-Employed,47729,Jaffna,Rural,0.5,Family,Motorcycle,0,1,1,603,1,61843,25,1,1,1,0,0,300000,Vehicle,6,1.2957112028326594,6.2854868109535085,0.6944444444444444,52657.56,1.1032613295899767,1
APP000187,52,Female,Married,A/L Passed,6,2,Daily Wage,17176,Ratnapura,Rural,0.75,Own,Motorcycle,0,1,1,627,0,0,23,1,1,1,0,0,100000,Medical,18,0.0,5.822077317186772,0.6388888888888888,6380.58,0.37148230088495576,1
APP000188,44,Male,Married,A/L Passed,2,3,Self-Employed,65167,Monaragala,Rural,0.0,Own,None,0,1,1,652,1,19949,5,1,1,1,2,0,150000,Vehicle,24,0.3061211963110163,2.301778507526816,0.1388888888888889,7488.62,0.11491429711356975,1
APP000189,61,Female,Married,A/L Passed,7,1,Daily Wage,34560,Kilinochchi,Estate,0.0,Own,None,0,1,1,499,0,0,11,1,1,0,0,0,100000,Emergency,24,0.0,2.8935185185185186,0.3055555555555556,4992.41,0.14445630787037037,1
APP000190,32,Male,Single,Grade 5-8,2,4,Permanent,36647,Colombo,Rural,0.0,Own,None,0,1,1,474,1,219169,35,1,1,0,2,0,75000,Emergency,12,5.980544110022649,2.046552241656889,0.9722222222222222,6876.0,0.18762790951510355,1
APP000191,59,Female,Married,A/L Passed,7,0,Permanent,51106,Anuradhapura,Rural,0.0,Family,Motorcycle,0,1,0,560,1,140268,8,0,1,0,1,0,300000,Education,48,2.7446483778812665,5.870152232614566,0.2222222222222222,8812.5,0.17243572183305286,1
APP000192,22,Male,Married,Diploma,4,2,Daily Wage,18015,Kegalle,Rural,0.0,Own,Motorcycle,0,1,0,713,1,229203,9,0,1,0,1,0,100000,Debt Consolidation,24,12.722897585345546,5.550929780738274,0.25,4992.41,0.27712517346655563,1
APP000193,23,Female,Single,Grade 9-10,6,0,Farmer,39506,Matara,Rural,1.0,Rent,Three-wheeler,9,1,1,821,1,93258,2,1,1,0,0,0,25000,Medical,12,2.360603452640105,0.6328152685667999,0.05555555555555555,2292.0,0.058016503822204225,1
APP000194,57,Female,Married,O/L Passed,2,4,Pensioner,39067,Anuradhapura,Rural,0.0,Rent,None,0,1,1,590,0,0,28,0,1,1,1,0,100000,Business,24,0.0,2.559705121969949,0.7777777777777778,4992.41,0.12779097447973994,0
APP000195,37,Female,Single,Grade 9-10,7,2,Farmer,20056,Mannar,Rural,0.5,Rent,Three-wheeler,1,1,1,740,1,100578,6,1,0,0,1,0,150000,Debt Consolidation,6,5.014858396489829,7.479058635819705,0.16666666666666666,26328.78,1.3127632628639807,1
APP000196,22,Female,Married,Degree,7,4,Daily Wage,24176,Colombo,Rural,0.5,Rent,Motorcycle,0,0,1,540,1,280092,25,0,1,1,1,0,200000,Housing,48,11.585539377895433,8.272667107875579,0.6944444444444444,5875.0,0.24300959629384514,1
APP000197,22,Male,Married,Grade 5-8,4,3,Farmer,49885,Jaffna,Rural,0.0,Own,Bicycle,4,1,1,634,1,94391,7,1,1,0,0,0,300000,Emergency,12,1.8921719955898566,6.013831813170292,0.19444444444444445,27504.0,0.5513481006314523,1
APP000198,48,Male,Married,O/L Passed,5,3,Farmer,39269,Kandy,Rural,0.75,Family,None,8,1,1,538,1,255002,12,1,1,1,1,1,500000,Wedding,24,6.493722783875321,12.732689908069979,0.3333333333333333,24962.05,0.6356680842394764,1
APP000199,43,Male,Married,Grade 9-10,6,3,Self-Employed,66515,Batticaloa,Estate,0.5,Rent,None,0,1,0,701,1,166367,34,0,0,1,2,0,75000,Housing,6,2.501195219123506,1.1275652108546945,0.9444444444444444,13164.39,0.1979161091483124,0
APP000200,57,Male,Married,A/L Passed,5,4,Casual,18114,Puttalam,Rural,0.25,Rent,Car,0,0,1,506,1,166883,18,1,0,1,0,0,75000,Emergency,48,9.212929226013028,4.140443855581318,0.5,2203.12,0.12162526222811085,1
APP000201,52,Female,Married,Grade 9-10,2,4,Daily Wage,25442,Nuwara Eliya,Rural,1.0,Family,Bicycle,0,1,1,480,0,0,21,1,0,0,3,0,500000,Business,6,0.0,19.652543039069254,0.5833333333333334,87762.61,3.4495169404921,1
APP000202,53,Male,Married,Grade 9-10,6,4,Self-Employed,60151,Matale,Rural,0.0,Rent,Bicycle,0,1,0,604,0,0,15,1,0,0,0,0,50000,Medical,6,0.0,0.8312413758707253,0.4166666666666667,8776.26,0.14590380874798425,1
APP000203,21,Female,Single,O/L Passed,4,0,Self-Employed,21629,Matale,Rural,1.5,Rent,None,0,1,0,681,0,0,14,1,1,1,0,1,300000,Housing,48,0.0,13.870266771464237,0.3888888888888889,8812.5,0.40743908641176196,1
APP000204,39,Female,Married,Diploma,2,4,Self-Employed,48155,Kurunegala,Rural,0.5,Family,Three-wheeler,0,1,1,616,0,0,1,0,0,1,0,0,75000,Medical,12,0.0,1.5574706676357595,0.027777777777777776,6876.0,0.14278891080884643,1
APP000205,22,Female,Married,Grade 9-10,6,3,Self-Employed,38288,Kalutara,Rural,0.5,Own,None,0,1,1,553,0,0,20,1,1,0,0,0,150000,Vehicle,12,0.0,3.9176765566234852,0.5555555555555556,13752.0,0.35917258671124114,0
APP000206,64,Male,Married,Grade 5-8,6,1,Self-Employed,70588,Badulla,Rural,1.5,Own,Bicycle,0,1,0,510,1,183014,29,0,1,1,0,0,150000,Debt Consolidation,24,2.592706975689919,2.1250070833569445,0.8055555555555556,7488.62,0.10608913696378988,1
